id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1865578513618624877,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T02:05:53.000Z,124799440,"Florida, USA",,,,True,"homeless, homelessness"
1865575244179603478,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T01:52:53.000Z,2742482134,,,,,True,"homeless, homelessness"
1865573328573862224,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T01:45:16.000Z,2474602652,"St. Louis, Missouri",,,,True,"homeless, homelessness"
1865569478592831691,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T01:29:58.000Z,1280244565811871751,United States,,,,True,"homeless, homelessness"
1865567283550068929,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T01:21:15.000Z,2707659551,"Buffalo, NY",,,,True,"homeless, homelessness"
1865561129193263525,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T00:56:48.000Z,542749799,,,,,True,"homeless, homelessness"
1865558411892363560,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T00:46:00.000Z,378626318,"Louisville, KY",,,,True,"homeless, homelessness"
1865558404829200869,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T00:45:58.000Z,375325928,"New York, USA",,,,True,"homeless, homelessness"
1865554161485435173,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T00:29:07.000Z,161669552,In Between Buffalo & Columbus,,,,True,"homeless, homelessness"
1865552636969443448,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-08T00:23:03.000Z,19638345,Hampton Roads ,,,,True,"homeless, homelessness"
1865544031490474304,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T23:48:51.000Z,3167693537,"Sutton, MA",,,,True,"homeless, homelessness"
1865542091104747945,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T23:41:09.000Z,927613448590168064,"District of Columbia, USA",,,,True,"homeless, homelessness"
1865540211624575471,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T23:33:41.000Z,412724244,PA,,,,True,"homeless, homelessness"
1865527157004644745,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T22:41:48.000Z,29199178,Tamilnadu. Union of India,,,,True,"homeless, homelessness"
1865520127174664239,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T22:13:52.000Z,455500604,"New Jersey, USA",,,,True,"homeless, homelessness"
1865517634814611482,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T22:03:58.000Z,24214118,Los Angeles,,,,True,"homeless, homelessness"
1865513046606499941,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T21:45:44.000Z,1481625722275999746,"Florida, USA",,,,True,"homeless, homelessness"
1865508269260787885,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T21:26:45.000Z,167437648,MTY,,,,True,"homeless, homelessness"
1865503677026623758,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T21:08:30.000Z,1036305420606955520,,,,,True,"homeless, homelessness"
1865499369736176073,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:51:23.000Z,2466199147,,,,,True,"homeless, homelessness"
1865498346791616537,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:47:19.000Z,582305188,United States,,,,True,"homeless, homelessness"
1865497593217691683,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:44:20.000Z,718955641130364928,"Livingston, NJ",,,,True,"homeless, homelessness"
1865493061200990464,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:26:19.000Z,46576033,,,,,True,"homeless, homelessness"
1865491710614138939,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:20:57.000Z,44212030,"Farmington, NY",,,,True,"homeless, homelessness"
1865491073864217010,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:18:25.000Z,1269727172001923074,,,,,True,"homeless, homelessness"
1865489872787513494,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:13:39.000Z,43056978,📍KY,,,,True,"homeless, homelessness"
1865489482272608737,"RT @CBSEveningNews: Buffalo Bills rookie @Ray_Davis07, who experienced homelessness as a child, honored the man who changed his life: his '…",2024-12-07T20:12:06.000Z,36237382,Georgia,,,,True,"homeless, homelessness"
