id,text,created_at,author_id,user_location,tweet_geo,tweet_country,place_type,is_retweet,keywords_matched
1866877229910667663,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-11T16:06:31.000Z,316882535,"Indianapolis, IN",,,,True,homeless
1866876500479447216,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-11T16:03:37.000Z,1002330592460005376,,,,,True,homeless
1866461231525347404,@ThorolfButter @farzyness @elonmusk Homelessness is big business in South Bend and cities and counties all around us send their homeless here. Now it’s a massive problem and no one wants to go downtown because it’s been overrun by homeless people. The mayor puts them in hotels. They don’t want to go to the shelters,2024-12-10T12:33:29.000Z,813952762883035137,,,,,False,"homeless, homelessness"
1866458263140659294,@CityofSouthBend so my question is can we show at least a *LITTLE* bit of interest in South Bend's homeless feat. addicted and mentally ill population? Like my personal idea was previously a recorded sit-down discussion between certain members of the SBPD and specific members of-,2024-12-10T12:21:41.000Z,559167668,"Indiana, USA",,,,False,homeless
1866441988809081119,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-10T11:17:01.000Z,1577730062186516480,,,,,True,homeless
1866295882288631981,"RT @FrMikeCSC: Since you're all here, please consider donating to the South Bend Center for the Homeless. They do wonderful work for the po…",2024-12-10T01:36:27.000Z,17579842,"Sioux City, IA",,,,True,homeless
1866252086897258923,"🎄Christmas Giving🎄 kickoff pod with @jessica_smetana, talking playoff committee, SEC gaslighting, Indiana and a lot more.

Listen: https://t.co/XhemaN6h4e

Donate to the Center for the Homeless in South Bend: https://t.co/pjhR6Q9iXW https://t.co/PWsGErmEo9",2024-12-09T22:42:25.000Z,21310249,,,,,False,homeless
1866214672816542128,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-09T20:13:45.000Z,718622391069450240,,,,,True,homeless
1866199336843202782,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-09T19:12:48.000Z,946014817,,,,,True,homeless
1866199242726908327,"Since you're all here, please consider donating to the South Bend Center for the Homeless. They do wonderful work for the poor, and your kindness is especially appreciated during the frigid Indiana winters. https://t.co/87YFjQNWqg",2024-12-09T19:12:26.000Z,946014817,,,,,False,homeless
1866188590692045006,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-09T18:30:06.000Z,79279128," 8° 46′ 48″ N, 82° 26′ W ",,,,True,homeless
1866111317544722829,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-09T13:23:03.000Z,1846307465878515712,"Kirkwood, MO",,,,True,homeless
1866108814032015732,"RT @rakesofmallow: ☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu…",2024-12-09T13:13:06.000Z,1864346764137902080,,,,,True,homeless
1866108762744058344,"☘️🎁🎄Christmas Giving 2024 is live🎄🎁☘️

Donate to the Center for the Homeless in South Bend here: https://t.co/pjhR6Q9QNu

Additional details: https://t.co/IkI2scsiQv https://t.co/iYVnH2nVmS",2024-12-09T13:12:54.000Z,21310249,,,,,False,homeless
1865952175668519168,"RT @AraquelBloss: I’ve been a war protestor, progressive organizer, water protector, congressional campaign director, women’s rights &amp; radi…",2024-12-09T02:50:41.000Z,250277561,USA,,,,True,
1865466907656159617,@mitchellvii Sandwiches for the many homeless in South Bend Indiana.,2024-12-07T18:42:24.000Z,1492188959153209349,,,,,False,homeless
1865162621973848448,@SecretaryPete You couldn’t even fill the potholes in South Bend. You forced Americans out of jobs and affordable housing to favor illegals. South Bend is still a shithole.,2024-12-06T22:33:16.000Z,1620149834131841043,USA ,,,,False,affordable housing
1864844733807308971,The luncheon also gives a platform for people to tell their stories. https://t.co/g3os2z81zo,2024-12-06T01:30:06.000Z,15446424,"South Bend, Indiana",,,,False,
1864788834585600093,"Thanks to Practical Resale for inviting @HolyCrossND Liam Pearl &amp; I to join your table at the @CFH_Difference Holiday Luncheon. After an especially cold night, it was wonderful to be surrounded by the warmth of many individuals who support caring for our unhoused neighbors. https://t.co/t8aLJLxVu6",2024-12-05T21:47:58.000Z,599688587,"South Bend, IN","South Bend, IN",United States,city,False,unhoused
1864522232547926335,"S. Main St &amp; W. Monroe St (South Bend)

Welfare Check 

Caller requesting a welfare check on a homeless male who seems to be in distress. Caller advising the male is at the gas station.

#SouthBend",2024-12-05T04:08:36.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1864486423681761407,"813 S. Michigan St (South Bend)
Center for the Homeless

Disturbance 

#SouthBend",2024-12-05T01:46:18.000Z,1810890594534805504,"South Bend, IN",,,,False,homeless
1863590113134944518,RT @AraquelBloss: @asiakmfields Have you researched how Pete Buttigieg treated the homeless in South Bend during his two terms? The street…,2024-12-02T14:24:41.000Z,714331742,,,,,True,homeless
1863418083261427850,@asiakmfields Have you researched how Pete Buttigieg treated the homeless in South Bend during his two terms? The street department swept encampments under a downtown overpass more than once and everything got trashed.,2024-12-02T03:01:06.000Z,2334725995,United States,,,,False,homeless
1863288005819015626,"RT @rakesofmallow: all of the @bridgetgoirish Christmas designs are live, with any TeePublic proceeds this month going to the Center for th…",2024-12-01T18:24:13.000Z,207304321,nashville,,,,True,
1863276097259049191,"all of the @bridgetgoirish Christmas designs are live, with any TeePublic proceeds this month going to the Center for the Homeless in South Bend

https://t.co/vawQFUEkT6 https://t.co/ZzRt0wtjTI",2024-12-01T17:36:54.000Z,21310249,,,,,False,homeless
1863222305284923743,@JackPosobiec Have you ever been to South Bend Indiana?  He’s clearly not qualified to be Mayor either. I was their during his mayorship and I couldn’t believe how many homeless walking the streets.,2024-12-01T14:03:09.000Z,495188970,Ohio,,,,False,homeless
1863100311876915528,"RT @AraquelBloss: I’ve been a war protestor, progressive organizer, water protector, congressional campaign director, women’s rights &amp; radi…",2024-12-01T05:58:23.000Z,320812367,South Wales,,,,True,
